YearWeekISO,ReportingCountry,Denominator,NumberOfIndivOneDose,Region,TargetGroup,Vaccine,Population
2024-03,FI,,0,FI194,Age60+,UNK,5563970
2023-12,FI,,0,FI194,Age60+,BIMER,5563970
2024-03,FI,,0,FI194,Age60+,MODXBB,5563970
2023-11,FI,,0,FI194,Age60+,NVXDXBB,5563970
2023-10,FI,,0,FI194,Age60+,BIMER,5563970
2023-10,FI,,95,FI194,Age60+,COMXBB,5563970
2024-01,FI,,6,FI194,Age60+,OTHER,5563970
2024-02,FI,,33,FI194,Age60+,COMXBB,5563970
2023-11,FI,,1,FI194,Age60+,UNK,5563970
2024-02,FI,,0,FI194,Age60+,BIMER,5563970
2024-02,FI,,0,FI194,Age60+,MODXBB,5563970
2024-01,FI,,6,FI194,Age60+,NVXDXBB,5563970
2024-01,FI,,0,FI194,Age60+,UNK,5563970
2023-10,FI,,0,FI1D3,Age60_69,UNK,5563970
2023-10,FI,,0,FI1B1,Age60+,BIMER,5563970
2024-02,FI,,0,FI1B1,Age60+,OTHER,5563970
2024-01,FI,,0,FI1B1,Age60+,BIMER,5563970
2024-01,FI,,0,FI1B1,Age60+,MODXBB,5563970
2024-01,FI,,2811,FI1B1,Age60+,COMXBB,5563970
2023-09,FI,,0,FI1B1,Age60+,NVXDXBB,5563970
2024-01,FI,,9,FI1B1,Age60+,NVXDXBB,5563970
2023-10,FI,,0,FI1B1,Age60+,MODXBB,5563970
2023-10,FI,,206,FI1B1,Age60+,OTHER,5563970
2024-02,FI,,0,FI1B1,Age60+,BIMER,5563970
2024-02,FI,,0,FI1B1,Age60+,UNK,5563970
2023-11,FI,,1604,FI1B1,Age60+,OTHER,5563970
2023-09,FI,,0,FI1B1,Age60+,BIMER,5563970
2023-09,FI,,0,FI1B1,Age60+,MODXBB,5563970
2023-09,FI,,0,FI1B1,Age60+,COMXBB,5563970
2023-10,FI,,677,FI1B1,Age60+,UNK,5563970
2023-12,FI,,140,FI1B1,Age60+,OTHER,5563970
2023-12,FI,,3,FI1B1,Age60+,UNK,5563970
2023-11,FI,,0,FI1B1,Age60+,BIMER,5563970
2023-11,FI,,150230,FI1B1,Age60+,COMXBB,5563970
2023-10,FI,,2000,FI1B1,Age60+,COMXBB,5563970
2023-10,FI,,0,FI1B1,Age60+,NVXDXBB,5563970
2023-11,FI,,0,FI1B1,Age60+,MODXBB,5563970
2024-02,FI,,0,FI1B1,Age60+,MODXBB,5563970
2023-11,FI,,0,FI1B1,Age60+,NVXDXBB,5563970
2023-11,FI,,4036,FI1B1,Age60+,UNK,5563970
2024-01,FI,,0,FI1B1,Age60+,UNK,5563970
2023-12,FI,,41203,FI1B1,Age60+,COMXBB,5563970
2024-03,FI,,0,FI1B1,Age60+,MODXBB,5563970
2024-03,FI,,263,FI1B1,Age60+,NVXDXBB,5563970
2024-02,FI,,708,FI1B1,Age60+,COMXBB,5563970
2024-02,FI,,176,FI1B1,Age60+,NVXDXBB,5563970
2024-03,FI,,0,FI1B1,Age60+,BIMER,5563970
2023-11,FI,,0,FI1D5,Age60_69,NVXDXBB,5563970
2023-09,FI,,1,FI1D5,Age60_69,OTHER,5563970
2023-11,FI,,0,FI1D5,Age60_69,BIMER,5563970
2023-09,FI,,0,FI1D5,Age60_69,MODXBB,5563970
2024-03,FI,,6,FI1D5,Age60_69,COMXBB,5563970
2024-03,FI,,0,FI1D5,Age60_69,NVXDXBB,5563970
2024-03,FI,3899,0,FI20,Age60_69,MODXBB,5563970
2024-03,FI,3899,0,FI20,Age60_69,OTHER,5563970
2024-02,FI,3899,0,FI20,Age60_69,BIMER,5563970
2024-02,FI,3899,2,FI20,Age60_69,COMXBB,5563970
2024-02,FI,3899,0,FI20,Age60_69,UNK,5563970
2024-03,FI,3899,0,FI20,Age60_69,UNK,5563970
2023-09,FI,3899,0,FI20,Age60_69,COMXBB,5563970
2023-09,FI,3899,0,FI20,Age60_69,NVXDXBB,5563970
2023-09,FI,3899,0,FI20,Age60_69,BIMER,5563970
2023-09,FI,3899,0,FI20,Age60_69,MODXBB,5563970
2023-10,FI,3899,2,FI20,Age60_69,UNK,5563970
2023-09,FI,3899,0,FI20,Age60_69,UNK,5563970
2023-10,FI,3899,0,FI20,Age60_69,MODXBB,5563970
2023-12,FI,3899,163,FI20,Age60_69,COMXBB,5563970
2023-10,FI,3899,0,FI20,Age60_69,COMXBB,5563970
2023-10,FI,3899,0,FI20,Age60_69,NVXDXBB,5563970
2023-11,FI,3899,836,FI20,Age60_69,COMXBB,5563970
2023-11,FI,3899,0,FI20,Age60_69,OTHER,5563970
2023-11,FI,3899,92,FI20,Age60_69,UNK,5563970
2023-12,FI,3899,0,FI20,Age60_69,BIMER,5563970
2023-12,FI,3899,0,FI20,Age60_69,NVXDXBB,5563970
2024-02,FI,3899,0,FI20,Age60_69,OTHER,5563970
2024-01,FI,3899,0,FI20,Age60_69,BIMER,5563970
2024-01,FI,3899,0,FI20,Age60_69,NVXDXBB,5563970
2024-01,FI,3899,0,FI20,Age60_69,UNK,5563970
2023-10,FI,3899,0,FI20,Age60_69,BIMER,5563970
2023-10,FI,3899,0,FI20,Age60_69,OTHER,5563970
2023-12,FI,3899,0,FI20,Age60_69,MODXBB,5563970
2023-09,FI,,0,FI1D8,Age60_69,UNK,5563970
2023-10,FI,,3,FI1D8,Age60_69,COMXBB,5563970
2023-10,FI,,0,FI1D8,Age60_69,NVXDXBB,5563970
2023-10,FI,,0,FI1D8,Age60_69,UNK,5563970
2024-02,FI,,0,FI1D8,Age60_69,NVXDXBB,5563970
2024-02,FI,,0,FI1D8,Age60_69,UNK,5563970
2024-02,FI,,0,FI1D8,Age60_69,MODXBB,5563970
2023-09,FI,,0,FI1D8,Age60_69,COMXBB,5563970
2024-01,FI,,0,FI1D8,Age60_69,BIMER,5563970
2024-01,FI,,0,FI1D8,Age60_69,MODXBB,5563970
2023-10,FI,,0,FI1D8,Age60_69,OTHER,5563970
2023-11,FI,,0,FI1D8,Age60_69,UNK,5563970
2023-10,FI,,0,FI1D8,Age60_69,BIMER,5563970
2023-10,FI,,0,FI1D8,Age60_69,MODXBB,5563970
2023-09,FI,,0,FI1D8,Age60_69,BIMER,5563970
2023-09,FI,,0,FI1D8,Age60_69,MODXBB,5563970
2024-01,FI,,0,FI1D8,Age60_69,UNK,5563970
2023-12,FI,,411,FI1D8,Age60_69,COMXBB,5563970
2023-11,FI,,0,FI1D8,Age60_69,OTHER,5563970
2024-01,FI,,1,FI1D8,Age60_69,OTHER,5563970
2023-12,FI,,0,FI1D8,Age60_69,BIMER,5563970
2024-03,FI,,0,FI1D8,Age60_69,MODXBB,5563970
2024-03,FI,,0,FI1D8,Age60_69,NVXDXBB,5563970
2024-03,FI,,0,FI1C2,Age60+,BIMER,5563970
2024-03,FI,,15,FI1C2,Age60+,COMXBB,5563970
2024-03,FI,,0,FI1C2,Age60+,UNK,5563970
2024-02,FI,,41,FI1C2,Age60+,COMXBB,5563970
2023-11,FI,,0,FI1C2,Age60+,MODXBB,5563970
2023-11,FI,,3,FI1C2,Age60+,UNK,5563970
2024-01,FI,,0,FI1C2,Age60+,NVXDXBB,5563970
2023-10,FI,,7,FI1C2,Age60+,COMXBB,5563970
2023-10,FI,,0,FI1C2,Age60+,NVXDXBB,5563970
2024-01,FI,,629,FI1C2,Age60+,COMXBB,5563970
2024-02,FI,,0,FI1C2,Age60+,BIMER,5563970
2023-10,FI,,19,FI200,Age60+,UNK,5563970
2023-10,FI,,0,FI200,Age60+,BIMER,5563970
2023-11,FI,,0,FI200,Age60+,OTHER,5563970
2023-11,FI,,397,FI200,Age60+,UNK,5563970
2023-09,FI,,0,FI200,Age60+,UNK,5563970
2023-09,FI,,0,FI200,Age60+,COMXBB,5563970
2023-09,FI,,0,FI200,Age60+,NVXDXBB,5563970
2023-09,FI,,0,FI200,Age60+,BIMER,5563970
2023-09,FI,,0,FI200,Age60+,MODXBB,5563970
2023-09,FI,,0,FI193,Age70_79,COMXBB,5563970
2023-10,FI,,0,FI193,Age70_79,UNK,5563970
2023-09,FI,,0,FI193,Age70_79,UNK,5563970
2023-11,FI,,0,FI193,Age70_79,BIMER,5563970
2023-11,FI,,10982,FI193,Age70_79,COMXBB,5563970
2023-11,FI,,18,FI193,Age70_79,OTHER,5563970
2023-10,FI,,1,FI193,Age70_79,OTHER,5563970
2023-09,FI,,0,FI193,Age70_79,BIMER,5563970
2023-09,FI,,0,FI193,Age70_79,MODXBB,5563970
2024-01,FI,,63,FI193,Age70_79,NVXDXBB,5563970
2024-01,FI,,0,FI193,Age70_79,UNK,5563970
2023-10,FI,,0,FI193,Age70_79,MODXBB,5563970
2023-10,FI,,29,FI193,Age70_79,COMXBB,5563970
2023-10,FI,,0,FI193,Age70_79,NVXDXBB,5563970
2023-11,FI,,1,FI193,Age70_79,UNK,5563970
2024-02,FI,,0,FI193,Age70_79,MODXBB,5563970
2023-12,FI,,0,FI193,Age70_79,MODXBB,5563970
2023-12,FI,,60,FI193,Age70_79,OTHER,5563970
2023-12,FI,,0,FI193,Age70_79,BIMER,5563970
2024-01,FI,,0,FI193,Age70_79,MODXBB,5563970
2024-01,FI,,1,FI193,Age70_79,OTHER,5563970
2024-01,FI,,0,FI193,Age70_79,BIMER,5563970
2023-12,FI,,99,FI193,Age70_79,NVXDXBB,5563970
2023-10,FI,,0,FI193,Age70_79,BIMER,5563970
2023-09,FI,,0,FI193,Age70_79,NVXDXBB,5563970
2024-03,FI,,0,FI197,Age70_79,MODXBB,5563970
2024-02,FI,,1,FI197,Age70_79,NVXDXBB,5563970
2024-02,FI,,0,FI197,Age70_79,UNK,5563970
2023-09,FI,,0,FI197,Age70_79,UNK,5563970
2023-10,FI,,0,FI197,Age70_79,NVXDXBB,5563970
2023-10,FI,,16,FI197,Age70_79,UNK,5563970
2023-10,FI,,0,FI197,Age70_79,MODXBB,5563970
2023-10,FI,,53,FI197,Age70_79,OTHER,5563970
2023-12,FI,,2,FI197,Age70_79,NVXDXBB,5563970
2023-12,FI,,26,FI197,Age70_79,OTHER,5563970
2023-12,FI,,0,FI197,Age70_79,UNK,5563970
2023-11,FI,,0,FI197,Age70_79,BIMER,5563970
2023-11,FI,,27594,FI197,Age70_79,COMXBB,5563970
2023-09,FI,,0,FI197,Age70_79,BIMER,5563970
2023-09,FI,,0,FI197,Age70_79,COMXBB,5563970
2023-12,FI,,0,FI1C4,Age70_79,BIMER,5563970
2023-11,FI,,0,FI1C4,Age70_79,NVXDXBB,5563970
2023-12,FI,,30,FI1C4,Age70_79,OTHER,5563970
2023-11,FI,,0,FI1C4,Age70_79,BIMER,5563970
2023-11,FI,,0,FI1C4,Age70_79,MODXBB,5563970
2023-10,FI,,0,FI1C4,Age70_79,OTHER,5563970
2023-10,FI,,96,FI1C4,Age70_79,UNK,5563970
2023-09,FI,,0,FI1C4,Age70_79,BIMER,5563970
2023-09,FI,,0,FI1C4,Age70_79,MODXBB,5563970
2023-11,FI,,11491,FI1C4,Age70_79,COMXBB,5563970
2024-03,FI,,0,FI1C4,Age70_79,COMXBB,5563970
2024-02,FI,,0,FI1C4,Age70_79,UNK,5563970
2024-01,FI,,0,FI1C4,Age70_79,MODXBB,5563970
2024-01,FI,,0,FI1C4,Age70_79,NVXDXBB,5563970
2023-09,FI,,0,FI1C4,Age70_79,COMXBB,5563970
2023-09,FI,,0,FI1C4,Age70_79,NVXDXBB,5563970
2023-09,FI,,24,FI1C4,Age70_79,UNK,5563970
2024-03,FI,,0,FI1C4,Age70_79,MODXBB,5563970
2024-03,FI,,0,FI1C4,Age70_79,OTHER,5563970
2024-02,FI,,17,FI194,Age60+,NVXDXBB,5563970
2024-03,FI,,1,FI194,Age60+,OTHER,5563970
2024-02,FI,,0,FI1C4,Age60+,MODXBB,5563970
2024-02,FI,,118,FI1C4,Age60+,NVXDXBB,5563970
2023-11,FI,,23334,FI1C4,Age60+,COMXBB,5563970
2023-11,FI,,47,FI1C4,Age60+,OTHER,5563970
2024-02,FI,,0,FI1C4,Age60+,OTHER,5563970
2024-01,FI,,0,FI1C4,Age60+,BIMER,5563970
2023-12,FI,,0,FI1C4,Age60+,NVXDXBB,5563970
2024-03,FI,,1,FI1C4,Age60+,COMXBB,5563970
2023-12,FI,,0,FI1C4,Age60+,MODXBB,5563970
2023-12,FI,,76,FI1C4,Age60+,OTHER,5563970
2023-11,FI,,0,FI1C4,Age60+,BIMER,5563970
2023-11,FI,,177,FI1C4,Age60+,UNK,5563970
2023-10,FI,,151,FI1C4,Age60+,COMXBB,5563970
2023-10,FI,,0,FI1C4,Age60+,NVXDXBB,5563970
2023-11,FI,,0,FI1C4,Age60+,MODXBB,5563970
2023-11,FI,,0,FI1C4,Age60+,NVXDXBB,5563970
2024-01,FI,,0,FI1C4,Age60+,NVXDXBB,5563970
2024-01,FI,,0,FI1C4,Age60+,UNK,5563970
2023-09,FI,,45,FI1C4,Age60+,UNK,5563970
2023-10,FI,,0,FI1C4,Age60+,MODXBB,5563970
2024-01,FI,,0,FI1C4,Age60+,MODXBB,5563970
2024-01,FI,,6,FI1C4,Age60+,OTHER,5563970
2023-12,FI,,0,FI1C4,Age60+,UNK,5563970
2024-03,FI,,0,FI1C4,Age60+,BIMER,5563970
2024-03,FI,,0,FI1C4,Age60+,MODXBB,5563970
2024-02,FI,,0,FI1C4,Age60+,BIMER,5563970
2024-02,FI,,33,FI1C4,Age60+,COMXBB,5563970
2024-01,FI,,320,FI1C4,Age60+,COMXBB,5563970
2024-03,FI,,16,FI1C4,Age60+,NVXDXBB,5563970
2024-03,FI,,0,FI1C4,Age60+,OTHER,5563970
2024-03,FI,,0,FI1C4,Age60+,UNK,5563970
2024-02,FI,,0,FI1C4,Age60+,UNK,5563970
2024-03,FI,,0,FI1B,Age60+,MODXBB,5563970
2024-01,FI,,0,FI1B,Age60+,UNK,5563970
2023-12,FI,,41203,FI1B,Age60+,COMXBB,5563970
2023-12,FI,,222,FI1B,Age60+,NVXDXBB,5563970
2024-01,FI,,0,FI1B,Age60+,MODXBB,5563970
2023-12,FI,,3,FI1B,Age60+,UNK,5563970
2023-11,FI,,150230,FI1B,Age60+,COMXBB,5563970
2023-12,FI,,0,FI1B,Age60+,BIMER,5563970
2023-12,FI,,0,FI1B,Age60+,MODXBB,5563970
2023-10,FI,,206,FI1B,Age60+,OTHER,5563970
2023-09,FI,,0,FI1B,Age60+,BIMER,5563970
2023-09,FI,,0,FI1B,Age60+,NVXDXBB,5563970
2023-09,FI,,1,FI1B,Age60+,UNK,5563970
2023-09,FI,,0,FI1B,Age60+,MODXBB,5563970
2023-09,FI,,73,FI1B,Age60+,OTHER,5563970
2023-09,FI,,38,FI1C3,Age60+,UNK,5563970
2023-09,FI,,0,FI1C3,Age60+,MODXBB,5563970
2023-12,FI,,64,FI1C3,Age60+,OTHER,5563970
2023-11,FI,,26419,FI1C3,Age60+,COMXBB,5563970
2023-11,FI,,0,FI1C3,Age60+,BIMER,5563970
2023-11,FI,,0,FI1C3,Age60+,MODXBB,5563970
2023-09,FI,,0,FI1C3,Age60+,BIMER,5563970
2023-11,FI,,0,FI1C3,Age60+,NVXDXBB,5563970
2024-01,FI,,5,FI1C3,Age60+,OTHER,5563970
2024-02,FI,,78,FI1C3,Age60+,COMXBB,5563970
2023-09,FI,,13,FI1C3,Age60+,OTHER,5563970
2023-12,FI,,0,FI1C3,Age60+,UNK,5563970
2023-12,FI,,0,FI1C3,Age60+,BIMER,5563970
2023-10,FI,,850,FI1C3,Age60+,COMXBB,5563970
2024-03,FI,,0,FI1C3,Age60+,MODXBB,5563970
2024-03,FI,,0,FI1C3,Age60+,OTHER,5563970
2024-03,FI,,0,FI1C3,Age60+,NVXDXBB,5563970
2024-03,FI,,0,FI1C3,Age60+,UNK,5563970
2024-02,FI,,0,FI1C3,Age60+,BIMER,5563970
2023-10,FI,,1,FI1C3,Age60+,OTHER,5563970
2024-02,FI,,201,FI1D,Age60+,COMXBB,5563970
2024-01,FI,,14,FI1D,Age60+,OTHER,5563970
2023-09,FI,,0,FI1D,Age60+,BIMER,5563970
2023-11,FI,,0,FI1D,Age60+,NVXDXBB,5563970
2023-11,FI,,0,FI1D,Age60+,BIMER,5563970
2023-12,FI,,0,FI1D,Age60+,BIMER,5563970
2023-12,FI,,0,FI1D,Age60+,MODXBB,5563970
2023-12,FI,,197,FI1D,Age60+,OTHER,5563970
2024-03,FI,,0,FI1D,Age60+,MODXBB,5563970
2024-03,FI,,6,FI1D,Age60+,OTHER,5563970
2023-10,FI,,0,FI1D,Age60+,MODXBB,5563970
2023-10,FI,,0,FI1D,Age60+,NVXDXBB,5563970
2023-11,FI,,172955,FI1D,Age60+,COMXBB,5563970
2023-11,FI,,469,FI1D,Age60+,UNK,5563970
2024-02,FI,,401,FI1D,Age60+,NVXDXBB,5563970
2024-03,FI,,0,FI1D,Age60+,BIMER,5563970
2023-12,FI,,42662,FI1D,Age60+,COMXBB,5563970
2024-02,FI,,0,FI1D,Age60+,BIMER,5563970
2024-02,FI,,0,FI1D,Age60+,MODXBB,5563970
2024-02,FI,,8,FI1D,Age60+,OTHER,5563970
2024-02,FI,,0,FI1D,Age60+,UNK,5563970
2024-01,FI,,0,FI1D,Age60+,BIMER,5563970
2024-01,FI,,3010,FI1D,Age60+,COMXBB,5563970
2024-01,FI,,93,FI1D,Age60+,NVXDXBB,5563970
2024-01,FI,,0,FI1D,Age60+,UNK,5563970
2023-12,FI,152883,0,FI1D,Age70_79,MODXBB,5563970
2023-12,FI,152883,4,FI1D,Age70_79,NVXDXBB,5563970
2024-02,FI,152883,82,FI1D,Age70_79,COMXBB,5563970
2024-03,FI,152883,0,FI1D,Age70_79,BIMER,5563970
2024-03,FI,152883,21,FI1D,Age70_79,COMXBB,5563970
2024-03,FI,152883,86,FI1D,Age70_79,NVXDXBB,5563970
2024-03,FI,152883,0,FI1D,Age70_79,UNK,5563970
2023-10,FI,152883,44,FI1D,Age70_79,OTHER,5563970
2023-09,FI,152883,0,FI1D,Age70_79,BIMER,5563970
2024-03,FI,,0,FI1B1,Age60+,UNK,5563970
2023-09,FI,,73,FI1B1,Age60+,OTHER,5563970
2023-09,FI,,1,FI1B1,Age60+,UNK,5563970
2024-01,FI,,10,FI1B1,Age60+,OTHER,5563970
2023-12,FI,,222,FI1B1,Age60+,NVXDXBB,5563970
2023-12,FI,,0,FI1B1,Age60+,MODXBB,5563970
2023-12,FI,,0,FI1B1,Age60+,BIMER,5563970
2024-03,FI,,21,FI1B1,Age60+,COMXBB,5563970
2024-03,FI,,2,FI1B1,Age60+,OTHER,5563970
2024-01,FI,,25,FI1C,Age60+,OTHER,5563970
2024-01,FI,,0,FI1C,Age60+,UNK,5563970
2023-12,FI,,32023,FI1C,Age60+,COMXBB,5563970
2023-12,FI,,3,FI1C,Age60+,NVXDXBB,5563970
2024-03,FI,,0,FI1C,Age60+,BIMER,5563970
2023-12,FI,,0,FI1C,Age60+,BIMER,5563970
2024-01,FI,,0,FI1C,Age60+,BIMER,5563970
2024-02,FI,,0,FI1C,Age60+,MODXBB,5563970
2024-02,FI,,9,FI1C,Age60+,OTHER,5563970
2024-03,FI,,150,FI1C,Age60+,COMXBB,5563970
2023-12,FI,,0,FI1C,Age60+,MODXBB,5563970
2023-10,FI,,0,FI1C,Age60+,NVXDXBB,5563970
2024-02,FI,,134,FI1C,Age60+,NVXDXBB,5563970
2023-11,FI,,143560,FI1C,Age60+,COMXBB,5563970
2023-11,FI,,0,FI1C,Age60+,NVXDXBB,5563970
2023-09,FI,,0,FI1C,Age60+,BIMER,5563970
2023-09,FI,,0,FI1C,Age60+,COMXBB,5563970
2023-09,FI,,0,FI1C,Age60+,MODXBB,5563970
2023-10,FI,,37,FI1C,Age60+,OTHER,5563970
2023-10,FI,,1612,FI1C,Age60+,UNK,5563970
2023-09,FI,,0,FI1C,Age60+,NVXDXBB,5563970
2023-09,FI,,83,FI1C,Age60+,UNK,5563970
2023-10,FI,,0,FI1C,Age60+,BIMER,5563970
2023-10,FI,,0,FI1C,Age60+,MODXBB,5563970
2023-11,FI,,805,FI1C,Age60+,UNK,5563970
2024-02,FI,,461,FI1C,Age60+,COMXBB,5563970
2024-02,FI,,0,FI1C2,Age60+,OTHER,5563970
2023-10,FI,,0,FI1C2,Age60+,BIMER,5563970
2023-10,FI,,0,FI1C2,Age60+,MODXBB,5563970
2023-09,FI,,0,FI1C2,Age60+,NVXDXBB,5563970
2023-10,FI,,1,FI1C2,Age60+,UNK,5563970
2023-09,FI,,0,FI1C2,Age60+,COMXBB,5563970
2024-01,FI,,0,FI1C2,Age60+,UNK,5563970
2024-02,FI,,0,FI1C2,Age60+,MODXBB,5563970
2023-09,FI,,0,FI1C2,Age60+,BIMER,5563970
2023-09,FI,,0,FI1C2,Age60+,MODXBB,5563970
2023-10,FI,,4,FI1C2,Age60+,OTHER,5563970
2023-12,FI,,0,FI1C2,Age60+,MODXBB,5563970
2023-12,FI,,1,FI1C2,Age60+,NVXDXBB,5563970
2023-09,FI,,5,FI1C2,Age60+,OTHER,5563970
2023-09,FI,,0,FI1C2,Age60+,UNK,5563970
2024-03,FI,,0,FI1C2,Age60+,MODXBB,5563970
2024-03,FI,,0,FI1C2,Age60+,NVXDXBB,5563970
2024-01,FI,,0,FI1C2,Age60+,MODXBB,5563970
2024-01,FI,,7,FI1C2,Age60+,OTHER,5563970
2023-12,FI,,0,FI1C2,Age60+,BIMER,5563970
2023-12,FI,,0,FI1C2,Age60+,UNK,5563970
2024-02,FI,,1,FI1C2,Age60+,NVXDXBB,5563970
2024-02,FI,,0,FI1C2,Age60+,UNK,5563970
2023-11,FI,,0,FI1C2,Age60+,BIMER,5563970
2023-11,FI,,30,FI1C2,Age60+,OTHER,5563970
2023-12,FI,,3839,FI1C2,Age60+,COMXBB,5563970
2023-12,FI,,5,FI1C2,Age60+,OTHER,5563970
2024-01,FI,,0,FI1C2,Age60+,BIMER,5563970
2023-11,FI,,25969,FI1C2,Age60+,COMXBB,5563970
2023-11,FI,,0,FI1C2,Age60+,NVXDXBB,5563970
2024-03,FI,,0,FI1C2,Age60+,OTHER,5563970
2023-11,FI,,26,FI1D1,Age60+,UNK,5563970
2023-10,FI,,21,FI1D1,Age60+,COMXBB,5563970
2023-12,FI,,0,FI1D1,Age60+,BIMER,5563970
2023-12,FI,,0,FI1D1,Age60+,MODXBB,5563970
2023-12,FI,,6078,FI193,Age70_79,COMXBB,5563970
2023-12,FI,,0,FI193,Age70_79,UNK,5563970
2024-03,FI,,0,FI193,Age70_79,COMXBB,5563970
2024-02,FI,,1,FI193,Age70_79,OTHER,5563970
2024-02,FI,,0,FI193,Age70_79,BIMER,5563970
2024-02,FI,,7,FI193,Age70_79,COMXBB,5563970
2024-03,FI,,0,FI193,Age70_79,OTHER,5563970
2024-03,FI,,0,FI193,Age70_79,UNK,5563970
2024-03,FI,,0,FI193,Age70_79,BIMER,5563970
2024-03,FI,,0,FI193,Age70_79,MODXBB,5563970
2024-02,FI,,36,FI193,Age70_79,NVXDXBB,5563970
2024-02,FI,,0,FI193,Age70_79,UNK,5563970
2023-11,FI,,0,FI193,Age70_79,MODXBB,5563970
2023-11,FI,,0,FI193,Age70_79,NVXDXBB,5563970
2023-09,FI,,7,FI193,Age70_79,OTHER,5563970
2024-03,FI,,11,FI193,Age70_79,NVXDXBB,5563970
2024-01,FI,,235,FI193,Age70_79,COMXBB,5563970
2024-01,FI,,0,FI1D3,Age70_79,BIMER,5563970
2023-12,FI,,0,FI1D3,Age70_79,NVXDXBB,5563970
2023-12,FI,,0,FI1D3,Age70_79,UNK,5563970
2023-12,FI,,0,FI1D3,Age70_79,MODXBB,5563970
2024-01,FI,,0,FI1D3,Age70_79,MODXBB,5563970
2024-03,FI,,0,FI1D3,Age70_79,MODXBB,5563970
2023-11,FI,,9074,FI1D3,Age70_79,COMXBB,5563970
2024-01,FI,,184,FI1D3,Age70_79,COMXBB,5563970
2024-02,FI,,0,FI1D3,Age70_79,UNK,5563970
2024-03,FI,,0,FI1D3,Age70_79,BIMER,5563970
2024-03,FI,,16,FI1D3,Age70_79,COMXBB,5563970
2024-02,FI,,0,FI1D3,Age70_79,BIMER,5563970
2024-03,FI,,2,FI1D3,Age70_79,OTHER,5563970
2024-03,FI,,8,FI1D3,Age70_79,NVXDXBB,5563970
2024-03,FI,,0,FI1D3,Age70_79,UNK,5563970
2023-12,FI,,1,FI1D3,Age70_79,OTHER,5563970
2023-11,FI,,0,FI1D3,Age70_79,BIMER,5563970
2023-12,FI,3899,0,FI20,Age60_69,OTHER,5563970
2024-02,FI,3899,0,FI20,Age60_69,MODXBB,5563970
2024-02,FI,3899,0,FI20,Age60_69,NVXDXBB,5563970
2024-03,FI,3899,0,FI20,Age60_69,BIMER,5563970
2024-01,FI,3899,0,FI20,Age60_69,OTHER,5563970
2023-11,FI,3899,0,FI20,Age60_69,BIMER,5563970
2024-03,FI,3899,0,FI20,Age60_69,COMXBB,5563970
2023-09,FI,3899,0,FI20,Age60_69,OTHER,5563970
2024-03,FI,3899,0,FI20,Age60_69,NVXDXBB,5563970
2024-01,FI,3899,19,FI20,Age60_69,COMXBB,5563970
2023-11,FI,3899,0,FI20,Age60_69,MODXBB,5563970
2023-11,FI,3899,0,FI20,Age60_69,NVXDXBB,5563970
2023-12,FI,3899,0,FI20,Age60_69,UNK,5563970
2024-01,FI,3899,0,FI20,Age60_69,MODXBB,5563970
2024-01,FI,,0,FI195,Age60+,UNK,5563970
2023-09,FI,,0,FI195,Age60+,UNK,5563970
2023-12,FI,,7048,FI195,Age60+,COMXBB,5563970
2023-11,FI,,105,FI195,Age60+,OTHER,5563970
2023-11,FI,,0,FI195,Age60+,MODXBB,5563970
2024-02,FI,,0,FI195,Age60+,MODXBB,5563970
2023-09,FI,,0,FI195,Age60+,MODXBB,5563970
2023-09,FI,,36,FI195,Age60+,OTHER,5563970
2024-03,FI,,111,FI195,Age60+,COMXBB,5563970
2023-11,FI,,0,FI195,Age60+,NVXDXBB,5563970
2023-11,FI,,313,FI195,Age60+,UNK,5563970
2024-01,FI,,0,FI195,Age60+,MODXBB,5563970
2024-01,FI,,1,FI195,Age60+,OTHER,5563970
2024-03,FI,,0,FI195,Age60+,MODXBB,5563970
2024-03,FI,,0,FI195,Age60+,NVXDXBB,5563970
2023-12,FI,,0,FI195,Age60+,BIMER,5563970
2023-12,FI,,0,FI195,Age60+,MODXBB,5563970
2023-10,FI,,0,FI195,Age60+,BIMER,5563970
2024-01,FI,,566,FI195,Age60+,COMXBB,5563970
2024-01,FI,,1,FI195,Age60+,NVXDXBB,5563970
2024-02,FI,,0,FI1C4,Age70_79,BIMER,5563970
2023-11,FI,,20,FI1C4,Age70_79,OTHER,5563970
2023-10,FI,,0,FI1C4,Age70_79,BIMER,5563970
2023-10,FI,,59,FI1C4,Age70_79,COMXBB,5563970
2024-02,FI,,8,FI1C4,Age70_79,COMXBB,5563970
2023-12,FI,,0,FI1C4,Age70_79,UNK,5563970
2023-09,FI,,2,FI1C4,Age70_79,OTHER,5563970
2024-02,FI,,0,FI1C4,Age70_79,MODXBB,5563970
2024-02,FI,,0,FI1C4,Age70_79,OTHER,5563970
2024-01,FI,,117,FI1C4,Age70_79,COMXBB,5563970
2024-01,FI,,2,FI1C4,Age70_79,OTHER,5563970
2023-11,FI,,52,FI1C4,Age70_79,UNK,5563970
2024-03,FI,,7,FI1C4,Age70_79,NVXDXBB,5563970
2024-03,FI,,0,FI1C4,Age70_79,UNK,5563970
2024-02,FI,,54,FI1C4,Age70_79,NVXDXBB,5563970
2023-12,FI,,0,FI1C4,Age70_79,MODXBB,5563970
2023-10,FI,,0,FI1C4,Age70_79,MODXBB,5563970
2023-10,FI,,0,FI1C4,Age70_79,NVXDXBB,5563970
