DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Bulgaria,2023,4396,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Bulgaria,2024,4156,f,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Belarus,2015,9787,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Belarus,2016,9112,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Belarus,2017,8006,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Belarus,2018,7482,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2015,6860,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2016,6798,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2017,7001,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2018,6962,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2019,6826,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2020,6494,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2021,7165,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2022,6422,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Switzerland,2023,6428,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2015,796,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2016,801,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2017,823,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2018,812,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2019,784,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2020,848,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2021,909,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2022,902,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Cyprus,2023,836,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2015,8355,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2016,8670,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2017,8954,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2018,8666,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2019,8672,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2020,8294,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2021,8711,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2022,7614,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Czechia,2023,7091,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2015,58412,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2016,63281,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2017,62085,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2018,60129,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2019,60560,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2020,59502,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2021,62895,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2022,57826,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Germany,2023,55757,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2015,4828,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2016,4893,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2017,4983,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2018,4755,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2019,4879,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2020,4719,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2021,5136,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2022,4555,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Denmark,2023,4435,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2015,1060,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2016,1103,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2017,1076,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2018,1032,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2019,1106,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2020,968,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2021,1032,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2022,831,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Estonia,2023,857,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2015,7654,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2016,7794,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2017,7214,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2018,7198,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2019,7093,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2020,6556,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2021,7320,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2022,6420,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Greece,2023,6052,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2015,34784,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2016,33181,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2017,33175,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2018,30546,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2019,29610,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2020,26727,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2021,28409,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2022,28311,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Spain,2023,27280,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2015,4500,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2016,3984,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2017,3878,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2018,3719,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2019,3649,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2020,3608,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2021,3928,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2022,3455,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2023,3520,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Finland,2024,3550,f,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2015,65060,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2016,63553,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2017,64074,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2018,63096,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2019,61906,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2020,59245,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2021,63282,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2022,59345,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,France,2023,56442,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2015,4689,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2016,4647,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2017,4275,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2018,4057,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2019,3871,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2020,3856,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2021,3919,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2022,3468,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Georgia,2023,3232,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2015,2927,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2016,3126,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2017,3105,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2018,3099,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2019,3116,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2020,2884,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2021,3092,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2022,2725,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Croatia,2023,2631,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2015,7243,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2016,7742,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2017,7459,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2018,7523,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2019,7530,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2020,7496,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2021,7952,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2022,7423,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Hungary,2023,6928,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2015,5276,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2016,5177,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2017,5140,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2018,5228,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2019,5012,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2020,4348,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2021,5096,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2022,4474,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Ireland,2023,4606,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2015,306,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2016,296,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2017,349,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2018,365,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2019,334,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2020,312,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2021,393,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2022,320,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Iceland,2023,332,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2015,39869,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2016,41600,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2017,39313,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2018,37420,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2019,35333,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2020,31869,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2021,34094,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2022,33766,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Italy,2023,32114,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2015,24,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2016,29,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2017,25,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2018,27,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2019,31,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2020,30,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2021,27,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2022,25,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2023,29,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Liechtenstein,2024,11,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2015,2175,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2016,2166,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2017,2088,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2018,1968,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2019,1872,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2020,1721,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2021,1806,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2022,1553,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2023,1563,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Lithuania,2024,1508,f,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2015,478,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2016,468,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2017,481,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2018,501,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2019,564,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2020,493,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2021,534,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2022,548,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Luxembourg,2023,520,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2015,1694,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2016,1649,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2017,1559,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2018,1436,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2019,1454,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2020,1324,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2021,1375,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2022,1077,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Latvia,2023,1079,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Monaco,2023,27,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2015,2998,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2016,2976,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2017,2722,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2018,2410,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2019,2444,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2020,2208,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2021,2347,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2022,1839,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Moldova,2023,1715,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2015,601,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2016,636,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2017,590,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2018,559,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2019,625,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2020,594,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2021,594,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2022,577,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Montenegro,2023,569,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2015,1709,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2016,1727,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2017,1774,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2018,1672,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2019,1499,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2020,1431,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2021,1534,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2022,1500,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,North Macedonia,2023,1368,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2015,382,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2016,399,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2017,386,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2018,403,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2019,379,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2020,374,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2021,344,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2022,389,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2023,412,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Malta,2024,382,f,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2015,13852,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2016,13529,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2017,13998,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2018,13581,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2019,13686,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2020,13555,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2021,14676,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2022,13223,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Netherlands,2023,13431,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2015,4202,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2016,4338,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2017,4215,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2018,3971,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2019,4006,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2020,3814,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2021,4167,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2022,3645,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2023,3928,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Norway,2024,3928,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2015,27767,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2016,30779,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2017,31052,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2018,29475,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2019,28457,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2020,26490,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2021,26014,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,November,Poland,2022,22261,,
