location_name,iso2_code,yearweek,week_end_date,age,value,source
Romania,RO,2019-W27,2019-07-14,15-64,,non_sentinel
Romania,RO,2019-W27,2019-07-14,5-14,,non_sentinel
Romania,RO,2019-W27,2019-07-14,65+,,non_sentinel
Romania,RO,2019-W27,2019-07-14,total,,non_sentinel
Romania,RO,2019-W26,2019-07-07,0-4,,non_sentinel
Romania,RO,2019-W26,2019-07-07,15-64,,non_sentinel
Romania,RO,2019-W26,2019-07-07,5-14,,non_sentinel
Romania,RO,2019-W26,2019-07-07,65+,,non_sentinel
Romania,RO,2019-W26,2019-07-07,total,,non_sentinel
Romania,RO,2019-W25,2019-06-30,0-4,,non_sentinel
Romania,RO,2019-W25,2019-06-30,15-64,,non_sentinel
Romania,RO,2019-W25,2019-06-30,5-14,,non_sentinel
Romania,RO,2019-W25,2019-06-30,65+,,non_sentinel
Romania,RO,2019-W25,2019-06-30,total,,non_sentinel
Romania,RO,2019-W24,2019-06-23,0-4,,non_sentinel
Romania,RO,2019-W24,2019-06-23,15-64,,non_sentinel
Romania,RO,2019-W24,2019-06-23,5-14,,non_sentinel
Romania,RO,2019-W24,2019-06-23,65+,,non_sentinel
Romania,RO,2019-W24,2019-06-23,total,,non_sentinel
Romania,RO,2019-W23,2019-06-16,0-4,,non_sentinel
Romania,RO,2019-W23,2019-06-16,15-64,,non_sentinel
Romania,RO,2019-W23,2019-06-16,5-14,,non_sentinel
Romania,RO,2019-W23,2019-06-16,65+,,non_sentinel
Romania,RO,2019-W23,2019-06-16,total,,non_sentinel
Romania,RO,2019-W22,2019-06-09,0-4,,non_sentinel
Romania,RO,2019-W22,2019-06-09,15-64,,non_sentinel
Romania,RO,2019-W22,2019-06-09,5-14,,non_sentinel
Romania,RO,2019-W22,2019-06-09,65+,,non_sentinel
Romania,RO,2019-W22,2019-06-09,total,,non_sentinel
Romania,RO,2019-W21,2019-06-02,0-4,,non_sentinel
Romania,RO,2019-W21,2019-06-02,15-64,,non_sentinel
Romania,RO,2019-W21,2019-06-02,5-14,,non_sentinel
Romania,RO,2019-W21,2019-06-02,65+,,non_sentinel
Romania,RO,2019-W21,2019-06-02,total,,non_sentinel
Romania,RO,2019-W19,2019-05-19,0-4,,non_sentinel
Romania,RO,2019-W19,2019-05-19,15-64,,non_sentinel
Romania,RO,2019-W19,2019-05-19,5-14,,non_sentinel
Romania,RO,2019-W19,2019-05-19,65+,,non_sentinel
Romania,RO,2019-W19,2019-05-19,total,,non_sentinel
Romania,RO,2019-W18,2019-05-12,0-4,,non_sentinel
Romania,RO,2019-W18,2019-05-12,15-64,,non_sentinel
Romania,RO,2019-W18,2019-05-12,5-14,,non_sentinel
Romania,RO,2019-W18,2019-05-12,65+,,non_sentinel
Romania,RO,2019-W18,2019-05-12,total,,non_sentinel
Romania,RO,2019-W17,2019-05-05,0-4,0.0,non_sentinel
Romania,RO,2019-W17,2019-05-05,15-64,0.0129032258064516,non_sentinel
Romania,RO,2019-W17,2019-05-05,5-14,0.0612903225806451,non_sentinel
Romania,RO,2019-W17,2019-05-05,65+,0.0,non_sentinel
Romania,RO,2019-W17,2019-05-05,total,0.0161290322580645,non_sentinel
Romania,RO,2019-W16,2019-04-28,0-4,0.5384615384615384,non_sentinel
Romania,RO,2019-W16,2019-04-28,15-64,0.148076923076923,non_sentinel
Romania,RO,2019-W16,2019-04-28,5-14,0.5115384615384615,non_sentinel
Romania,RO,2019-W16,2019-04-28,65+,0.0,non_sentinel
Romania,RO,2019-W16,2019-04-28,total,0.1884615384615384,non_sentinel
Romania,RO,2019-W15,2019-04-21,0-4,0.7741935483870968,non_sentinel
Romania,RO,2019-W15,2019-04-21,15-64,0.8903225806451612,non_sentinel
Romania,RO,2019-W15,2019-04-21,5-14,0.3677419354838709,non_sentinel
Romania,RO,2019-W15,2019-04-21,65+,0.0,non_sentinel
Romania,RO,2019-W15,2019-04-21,total,0.6774193548387096,non_sentinel
Romania,RO,2019-W14,2019-04-14,0-4,3.289655172413793,non_sentinel
Romania,RO,2019-W14,2019-04-14,15-64,0.5793103448275861,non_sentinel
Romania,RO,2019-W14,2019-04-14,5-14,1.5310344827586206,non_sentinel
Romania,RO,2019-W14,2019-04-14,65+,0.0,non_sentinel
Romania,RO,2019-W14,2019-04-14,total,0.7655172413793103,non_sentinel
Romania,RO,2019-W13,2019-04-07,0-4,1.153125,non_sentinel
Romania,RO,2019-W13,2019-04-07,15-64,0.5906250000000001,non_sentinel
Romania,RO,2019-W13,2019-04-07,5-14,3.7125,non_sentinel
Romania,RO,2019-W13,2019-04-07,65+,0.0,non_sentinel
Romania,RO,2019-W13,2019-04-07,total,0.928125,non_sentinel
Romania,RO,2019-W12,2019-03-31,0-4,2.484848484848485,non_sentinel
Romania,RO,2019-W12,2019-03-31,15-64,0.7575757575757576,non_sentinel
Romania,RO,2019-W12,2019-03-31,5-14,1.1515151515151516,non_sentinel
Romania,RO,2019-W12,2019-03-31,65+,0.4545454545454546,non_sentinel
Romania,RO,2019-W12,2019-03-31,total,0.8484848484848485,non_sentinel
Romania,RO,2019-W11,2019-03-24,0-4,5.241481481481482,non_sentinel
Romania,RO,2019-W11,2019-03-24,15-64,2.0192592592592598,non_sentinel
Romania,RO,2019-W11,2019-03-24,5-14,3.2222222222222223,non_sentinel
Romania,RO,2019-W11,2019-03-24,65+,0.0,non_sentinel
Romania,RO,2019-W11,2019-03-24,total,2.0192592592592598,non_sentinel
Romania,RO,2019-W10,2019-03-17,0-4,1.6470588235294117,non_sentinel
Romania,RO,2019-W10,2019-03-17,15-64,2.4705882352941178,non_sentinel
Romania,RO,2019-W10,2019-03-17,5-14,3.047058823529412,non_sentinel
Romania,RO,2019-W10,2019-03-17,65+,0.6176470588235294,non_sentinel
Romania,RO,2019-W10,2019-03-17,total,2.223529411764706,non_sentinel
Romania,RO,2019-W09,2019-03-10,0-4,3.51,non_sentinel
Romania,RO,2019-W09,2019-03-10,15-64,2.166666666666667,non_sentinel
Romania,RO,2019-W09,2019-03-10,5-14,5.676666666666667,non_sentinel
Romania,RO,2019-W09,2019-03-10,65+,0.65,non_sentinel
Romania,RO,2019-W09,2019-03-10,total,2.47,non_sentinel
Romania,RO,2019-W08,2019-03-03,0-4,3.7706896551724136,non_sentinel
Romania,RO,2019-W08,2019-03-03,15-64,2.839655172413793,non_sentinel
Romania,RO,2019-W08,2019-03-03,5-14,0.8844827586206896,non_sentinel
Romania,RO,2019-W08,2019-03-03,65+,2.1413793103448278,non_sentinel
Romania,RO,2019-W08,2019-03-03,total,2.513793103448276,non_sentinel
Romania,RO,2019-W07,2019-02-24,0-4,9.656393442622951,non_sentinel
Romania,RO,2019-W07,2019-02-24,15-64,4.949508196721311,non_sentinel
Romania,RO,2019-W07,2019-02-24,5-14,8.00655737704918,non_sentinel
Romania,RO,2019-W07,2019-02-24,65+,0.7278688524590164,non_sentinel
Romania,RO,2019-W07,2019-02-24,total,4.949508196721311,non_sentinel
Romania,RO,2019-W06,2019-02-17,0-4,10.856149732620322,non_sentinel
Romania,RO,2019-W06,2019-02-17,15-64,7.416577540106953,non_sentinel
Romania,RO,2019-W06,2019-02-17,5-14,12.898395721925134,non_sentinel
Romania,RO,2019-W06,2019-02-17,65+,3.2245989304812834,non_sentinel
Romania,RO,2019-W06,2019-02-17,total,7.631550802139038,non_sentinel
Romania,RO,2019-W05,2019-02-10,0-4,11.405639913232104,non_sentinel
Romania,RO,2019-W05,2019-02-10,15-64,9.067245119305856,non_sentinel
Romania,RO,2019-W05,2019-02-10,5-14,22.76355748373102,non_sentinel
Romania,RO,2019-W05,2019-02-10,65+,0.7158351409978309,non_sentinel
Romania,RO,2019-W05,2019-02-10,total,9.63991323210412,non_sentinel
Romania,RO,2019-W04,2019-02-03,0-4,25.40625,non_sentinel
Romania,RO,2019-W04,2019-02-03,15-64,8.656944444444445,non_sentinel
Romania,RO,2019-W04,2019-02-03,5-14,18.56851851851852,non_sentinel
Romania,RO,2019-W04,2019-02-03,65+,0.0,non_sentinel
Romania,RO,2019-W04,2019-02-03,total,9.535185185185185,non_sentinel
Romania,RO,2019-W03,2019-01-27,0-4,13.673040752351096,non_sentinel
Romania,RO,2019-W03,2019-01-27,15-64,3.809404388714733,non_sentinel
Romania,RO,2019-W03,2019-01-27,5-14,6.258307210031347,non_sentinel
Romania,RO,2019-W03,2019-01-27,65+,1.0203761755485894,non_sentinel
Romania,RO,2019-W03,2019-01-27,total,4.285579937304076,non_sentinel
Romania,RO,2019-W02,2019-01-20,0-4,4.424096385542168,non_sentinel
Romania,RO,2019-W02,2019-01-20,15-64,2.293975903614458,non_sentinel
Romania,RO,2019-W02,2019-01-20,5-14,4.041767068273093,non_sentinel
Romania,RO,2019-W02,2019-01-20,65+,0.0,non_sentinel
Romania,RO,2019-W02,2019-01-20,total,2.293975903614458,non_sentinel
Romania,RO,2019-W01,2019-01-13,0-4,14.589473684210525,non_sentinel
Romania,RO,2019-W01,2019-01-13,15-64,1.119298245614035,non_sentinel
Romania,RO,2019-W01,2019-01-13,5-14,8.182456140350876,non_sentinel
Romania,RO,2019-W01,2019-01-13,65+,0.5789473684210527,non_sentinel
Romania,RO,2019-W01,2019-01-13,total,2.701754385964912,non_sentinel
Romania,RO,2018-W52,2018-12-30,0-4,0.0,non_sentinel
Romania,RO,2018-W52,2018-12-30,15-64,0.1677419354838709,non_sentinel
Romania,RO,2018-W52,2018-12-30,5-14,0.0,non_sentinel
Romania,RO,2018-W52,2018-12-30,65+,0.0,non_sentinel
Romania,RO,2018-W52,2018-12-30,total,0.0838709677419354,non_sentinel
Romania,RO,2018-W51,2018-12-23,0-4,0.0,non_sentinel
Romania,RO,2018-W51,2018-12-23,15-64,0.4545454545454546,non_sentinel
Romania,RO,2018-W51,2018-12-23,5-14,0.5757575757575758,non_sentinel
Romania,RO,2018-W51,2018-12-23,65+,0.0,non_sentinel
Romania,RO,2018-W51,2018-12-23,total,0.3636363636363636,non_sentinel
Romania,RO,2018-W50,2018-12-16,0-4,0.0,non_sentinel
Romania,RO,2018-W50,2018-12-16,15-64,0.1272727272727272,non_sentinel
Romania,RO,2018-W50,2018-12-16,5-14,0.3454545454545454,non_sentinel
Romania,RO,2018-W50,2018-12-16,65+,0.2727272727272727,non_sentinel
Romania,RO,2018-W50,2018-12-16,total,0.1636363636363636,non_sentinel
Romania,RO,2018-W49,2018-12-09,0-4,2.8448979591836734,non_sentinel
Romania,RO,2018-W49,2018-12-09,15-64,0.3816326530612245,non_sentinel
Romania,RO,2018-W49,2018-12-09,5-14,1.2836734693877552,non_sentinel
Romania,RO,2018-W49,2018-12-09,65+,0.5204081632653061,non_sentinel
Romania,RO,2018-W49,2018-12-09,total,0.6591836734693877,non_sentinel
Romania,RO,2018-W48,2018-12-02,0-4,,non_sentinel
Romania,RO,2018-W48,2018-12-02,15-64,,non_sentinel
Romania,RO,2018-W48,2018-12-02,5-14,,non_sentinel
Romania,RO,2018-W48,2018-12-02,65+,,non_sentinel
Romania,RO,2018-W48,2018-12-02,total,,non_sentinel
Romania,RO,2018-W47,2018-11-25,0-4,0.3647058823529411,non_sentinel
Romania,RO,2018-W47,2018-11-25,15-64,0.0411764705882352,non_sentinel
Romania,RO,2018-W47,2018-11-25,5-14,0.0558823529411764,non_sentinel
Romania,RO,2018-W47,2018-11-25,65+,0.0,non_sentinel
Romania,RO,2018-W47,2018-11-25,total,0.0558823529411764,non_sentinel
Romania,RO,2018-W46,2018-11-18,0-4,0.3904761904761904,non_sentinel
Romania,RO,2018-W46,2018-11-18,15-64,0.1047619047619047,non_sentinel
Romania,RO,2018-W46,2018-11-18,5-14,0.3523809523809524,non_sentinel
Romania,RO,2018-W46,2018-11-18,65+,0.0,non_sentinel
Romania,RO,2018-W46,2018-11-18,total,0.1333333333333333,non_sentinel
Romania,RO,2018-W45,2018-11-11,0-4,0.0,non_sentinel
Romania,RO,2018-W45,2018-11-11,15-64,0.13125,non_sentinel
Romania,RO,2018-W45,2018-11-11,5-14,0.11875,non_sentinel
Romania,RO,2018-W45,2018-11-11,65+,0.0,non_sentinel
Romania,RO,2018-W45,2018-11-11,total,0.1,non_sentinel
Romania,RO,2018-W44,2018-11-04,0-4,0.0,non_sentinel
Romania,RO,2018-W44,2018-11-04,15-64,0.02,non_sentinel
Romania,RO,2018-W44,2018-11-04,5-14,0.095,non_sentinel
Romania,RO,2018-W44,2018-11-04,65+,0.0,non_sentinel
Romania,RO,2018-W44,2018-11-04,total,0.025,non_sentinel
Romania,RO,2018-W43,2018-10-28,0-4,0.946153846153846,non_sentinel
Romania,RO,2018-W43,2018-10-28,15-64,0.1615384615384615,non_sentinel
Romania,RO,2018-W43,2018-10-28,5-14,0.0,non_sentinel
Romania,RO,2018-W43,2018-10-28,65+,0.0,non_sentinel
Romania,RO,2018-W43,2018-10-28,total,0.1615384615384615,non_sentinel
Romania,RO,2018-W42,2018-10-21,0-4,,non_sentinel
Romania,RO,2018-W42,2018-10-21,15-64,,non_sentinel
Romania,RO,2018-W42,2018-10-21,5-14,,non_sentinel
Romania,RO,2018-W42,2018-10-21,65+,,non_sentinel
Romania,RO,2018-W42,2018-10-21,total,,non_sentinel
Romania,RO,2018-W41,2018-10-14,0-4,,non_sentinel
Romania,RO,2018-W41,2018-10-14,15-64,,non_sentinel
Romania,RO,2018-W41,2018-10-14,5-14,,non_sentinel
Romania,RO,2018-W41,2018-10-14,65+,,non_sentinel
Romania,RO,2018-W41,2018-10-14,total,,non_sentinel
Romania,RO,2018-W40,2018-10-07,0-4,,non_sentinel
Romania,RO,2018-W40,2018-10-07,15-64,,non_sentinel
Romania,RO,2018-W40,2018-10-07,5-14,,non_sentinel
Romania,RO,2018-W40,2018-10-07,65+,,non_sentinel
Romania,RO,2018-W40,2018-10-07,total,,non_sentinel
Romania,RO,2018-W39,2018-09-30,0-4,,non_sentinel
Romania,RO,2018-W39,2018-09-30,15-64,,non_sentinel
Romania,RO,2018-W39,2018-09-30,5-14,,non_sentinel
Romania,RO,2018-W39,2018-09-30,65+,,non_sentinel
Romania,RO,2018-W39,2018-09-30,total,,non_sentinel
Romania,RO,2018-W38,2018-09-23,0-4,,non_sentinel
Romania,RO,2018-W38,2018-09-23,15-64,,non_sentinel
Romania,RO,2018-W38,2018-09-23,5-14,,non_sentinel
Romania,RO,2018-W38,2018-09-23,65+,,non_sentinel
Romania,RO,2018-W38,2018-09-23,total,,non_sentinel
Romania,RO,2018-W37,2018-09-16,0-4,,non_sentinel
Romania,RO,2018-W37,2018-09-16,15-64,,non_sentinel
Romania,RO,2018-W37,2018-09-16,5-14,,non_sentinel
Romania,RO,2018-W37,2018-09-16,65+,,non_sentinel
Romania,RO,2018-W37,2018-09-16,total,,non_sentinel
Romania,RO,2018-W36,2018-09-09,0-4,,non_sentinel
Romania,RO,2018-W36,2018-09-09,15-64,,non_sentinel
Romania,RO,2018-W36,2018-09-09,5-14,,non_sentinel
Romania,RO,2018-W36,2018-09-09,65+,,non_sentinel
Romania,RO,2018-W36,2018-09-09,total,,non_sentinel
Romania,RO,2018-W35,2018-09-02,0-4,,non_sentinel
Romania,RO,2018-W35,2018-09-02,15-64,,non_sentinel
Romania,RO,2018-W35,2018-09-02,5-14,,non_sentinel
Romania,RO,2018-W35,2018-09-02,65+,,non_sentinel
Romania,RO,2018-W35,2018-09-02,total,,non_sentinel
Romania,RO,2018-W34,2018-08-26,0-4,,non_sentinel
Romania,RO,2018-W34,2018-08-26,15-64,,non_sentinel
Romania,RO,2018-W34,2018-08-26,5-14,,non_sentinel
Romania,RO,2018-W34,2018-08-26,65+,,non_sentinel
Romania,RO,2018-W34,2018-08-26,total,,non_sentinel
Romania,RO,2018-W33,2018-08-19,0-4,,non_sentinel
Romania,RO,2018-W33,2018-08-19,15-64,,non_sentinel
Romania,RO,2018-W33,2018-08-19,5-14,,non_sentinel
Romania,RO,2018-W33,2018-08-19,65+,,non_sentinel
Romania,RO,2018-W33,2018-08-19,total,,non_sentinel
Romania,RO,2018-W32,2018-08-12,0-4,,non_sentinel
Romania,RO,2018-W32,2018-08-12,15-64,,non_sentinel
Romania,RO,2018-W32,2018-08-12,5-14,,non_sentinel
Romania,RO,2018-W32,2018-08-12,65+,,non_sentinel
Romania,RO,2018-W32,2018-08-12,total,,non_sentinel
Romania,RO,2018-W31,2018-08-05,0-4,,non_sentinel
Romania,RO,2018-W31,2018-08-05,15-64,,non_sentinel
Romania,RO,2018-W31,2018-08-05,5-14,,non_sentinel
Romania,RO,2018-W31,2018-08-05,65+,,non_sentinel
Romania,RO,2018-W31,2018-08-05,total,,non_sentinel
Romania,RO,2018-W30,2018-07-29,0-4,,non_sentinel
Romania,RO,2018-W30,2018-07-29,15-64,,non_sentinel
Romania,RO,2018-W30,2018-07-29,5-14,,non_sentinel
Romania,RO,2018-W30,2018-07-29,65+,,non_sentinel
Romania,RO,2018-W30,2018-07-29,total,,non_sentinel
Romania,RO,2018-W29,2018-07-22,0-4,,non_sentinel
Romania,RO,2018-W29,2018-07-22,15-64,,non_sentinel
Romania,RO,2018-W29,2018-07-22,5-14,,non_sentinel
Romania,RO,2018-W29,2018-07-22,65+,,non_sentinel
Romania,RO,2018-W29,2018-07-22,total,,non_sentinel
Romania,RO,2018-W28,2018-07-15,0-4,,non_sentinel
Romania,RO,2018-W28,2018-07-15,15-64,,non_sentinel
Romania,RO,2018-W28,2018-07-15,5-14,,non_sentinel
Romania,RO,2018-W28,2018-07-15,65+,,non_sentinel
Romania,RO,2018-W28,2018-07-15,total,,non_sentinel
Romania,RO,2018-W27,2018-07-08,0-4,,non_sentinel
Romania,RO,2018-W27,2018-07-08,15-64,,non_sentinel
Romania,RO,2018-W27,2018-07-08,5-14,,non_sentinel
Romania,RO,2018-W27,2018-07-08,65+,,non_sentinel
Romania,RO,2018-W27,2018-07-08,total,,non_sentinel
Romania,RO,2018-W26,2018-07-01,0-4,,non_sentinel
Romania,RO,2018-W26,2018-07-01,15-64,,non_sentinel
Romania,RO,2018-W26,2018-07-01,5-14,,non_sentinel
Romania,RO,2018-W26,2018-07-01,65+,,non_sentinel
Romania,RO,2018-W26,2018-07-01,total,,non_sentinel
Romania,RO,2018-W25,2018-06-24,0-4,,non_sentinel
Romania,RO,2018-W25,2018-06-24,15-64,,non_sentinel
Romania,RO,2018-W25,2018-06-24,5-14,,non_sentinel
Romania,RO,2018-W25,2018-06-24,65+,,non_sentinel
Romania,RO,2018-W25,2018-06-24,total,,non_sentinel
Romania,RO,2018-W24,2018-06-17,0-4,,non_sentinel
Romania,RO,2018-W24,2018-06-17,15-64,,non_sentinel
Romania,RO,2018-W24,2018-06-17,5-14,,non_sentinel
Romania,RO,2018-W24,2018-06-17,65+,,non_sentinel
Romania,RO,2018-W24,2018-06-17,total,,non_sentinel
Romania,RO,2018-W23,2018-06-10,0-4,,non_sentinel
Romania,RO,2018-W23,2018-06-10,15-64,,non_sentinel
Romania,RO,2018-W23,2018-06-10,5-14,,non_sentinel
Romania,RO,2018-W23,2018-06-10,65+,,non_sentinel
Romania,RO,2018-W23,2018-06-10,total,,non_sentinel
Romania,RO,2018-W22,2018-06-03,0-4,,non_sentinel
Romania,RO,2018-W22,2018-06-03,15-64,,non_sentinel
Romania,RO,2018-W22,2018-06-03,5-14,,non_sentinel
Romania,RO,2018-W22,2018-06-03,65+,,non_sentinel
Romania,RO,2018-W22,2018-06-03,total,,non_sentinel
Romania,RO,2018-W21,2018-05-27,0-4,,non_sentinel
Romania,RO,2018-W21,2018-05-27,15-64,,non_sentinel
Romania,RO,2018-W21,2018-05-27,5-14,,non_sentinel
Romania,RO,2018-W21,2018-05-27,65+,,non_sentinel
Romania,RO,2018-W21,2018-05-27,total,,non_sentinel
Romania,RO,2018-W20,2018-05-20,0-4,,non_sentinel
Romania,RO,2018-W20,2018-05-20,15-64,,non_sentinel
Romania,RO,2018-W20,2018-05-20,5-14,,non_sentinel
Romania,RO,2018-W20,2018-05-20,65+,,non_sentinel
Romania,RO,2018-W20,2018-05-20,total,,non_sentinel
Romania,RO,2018-W19,2018-05-13,0-4,,non_sentinel
Romania,RO,2018-W19,2018-05-13,15-64,,non_sentinel
Romania,RO,2018-W19,2018-05-13,5-14,,non_sentinel
Romania,RO,2018-W19,2018-05-13,65+,,non_sentinel
Romania,RO,2018-W19,2018-05-13,total,,non_sentinel
Romania,RO,2018-W18,2018-05-06,0-4,,non_sentinel
Romania,RO,2018-W18,2018-05-06,15-64,,non_sentinel
Romania,RO,2018-W18,2018-05-06,5-14,,non_sentinel
Romania,RO,2018-W18,2018-05-06,65+,,non_sentinel
Romania,RO,2018-W18,2018-05-06,total,,non_sentinel
Romania,RO,2018-W17,2018-04-29,0-4,0.0,non_sentinel
Romania,RO,2018-W17,2018-04-29,15-64,0.0578947368421052,non_sentinel
Romania,RO,2018-W17,2018-04-29,5-14,0.0,non_sentinel
Romania,RO,2018-W17,2018-04-29,65+,0.0842105263157894,non_sentinel
Romania,RO,2018-W17,2018-04-29,total,0.0473684210526315,non_sentinel
Romania,RO,2018-W16,2018-04-22,0-4,0.0,non_sentinel
Romania,RO,2018-W16,2018-04-22,15-64,0.2666666666666667,non_sentinel
Romania,RO,2018-W16,2018-04-22,5-14,0.0,non_sentinel
Romania,RO,2018-W16,2018-04-22,65+,0.3878787878787879,non_sentinel
Romania,RO,2018-W16,2018-04-22,total,0.2181818181818182,non_sentinel
Romania,RO,2018-W15,2018-04-15,0-4,0.0,non_sentinel
Romania,RO,2018-W15,2018-04-15,15-64,0.1764705882352941,non_sentinel
Romania,RO,2018-W15,2018-04-15,5-14,0.0,non_sentinel
Romania,RO,2018-W15,2018-04-15,65+,0.3764705882352941,non_sentinel
Romania,RO,2018-W15,2018-04-15,total,0.1647058823529411,non_sentinel
Romania,RO,2018-W14,2018-04-08,0-4,,non_sentinel
Romania,RO,2018-W14,2018-04-08,15-64,,non_sentinel
Romania,RO,2018-W14,2018-04-08,5-14,,non_sentinel
Romania,RO,2018-W14,2018-04-08,65+,,non_sentinel
Romania,RO,2018-W14,2018-04-08,total,,non_sentinel
Romania,RO,2018-W13,2018-04-01,0-4,0.0,non_sentinel
Romania,RO,2018-W13,2018-04-01,15-64,1.9753086419753083,non_sentinel
Romania,RO,2018-W13,2018-04-01,5-14,2.1728395061728394,non_sentinel
Romania,RO,2018-W13,2018-04-01,65+,0.5925925925925926,non_sentinel
Romania,RO,2018-W13,2018-04-01,total,1.6592592592592592,non_sentinel
Romania,RO,2018-W12,2018-03-25,0-4,2.6860465116279078,non_sentinel
Romania,RO,2018-W12,2018-03-25,15-64,2.616279069767442,non_sentinel
Romania,RO,2018-W12,2018-03-25,5-14,1.255813953488372,non_sentinel
Romania,RO,2018-W12,2018-03-25,65+,1.6046511627906976,non_sentinel
Romania,RO,2018-W12,2018-03-25,total,2.302325581395349,non_sentinel
Romania,RO,2018-W11,2018-03-18,0-4,8.105960264900663,non_sentinel
Romania,RO,2018-W11,2018-03-18,15-64,6.834437086092716,non_sentinel
Romania,RO,2018-W11,2018-03-18,5-14,8.688741721854305,non_sentinel
Romania,RO,2018-W11,2018-03-18,65+,0.794701986754967,non_sentinel
Romania,RO,2018-W11,2018-03-18,total,6.198675496688741,non_sentinel
Romania,RO,2018-W10,2018-03-11,0-4,2.370796460176991,non_sentinel
Romania,RO,2018-W10,2018-03-11,15-64,9.607964601769911,non_sentinel
Romania,RO,2018-W10,2018-03-11,5-14,9.108849557522124,non_sentinel
Romania,RO,2018-W10,2018-03-11,65+,2.8699115044247785,non_sentinel
Romania,RO,2018-W10,2018-03-11,total,8.048230088495576,non_sentinel
Romania,RO,2018-W09,2018-03-04,0-4,4.0128,non_sentinel
Romania,RO,2018-W09,2018-03-04,15-64,9.7152,non_sentinel
Romania,RO,2018-W09,2018-03-04,5-14,20.1168,non_sentinel
Romania,RO,2018-W09,2018-03-04,65+,4.0656,non_sentinel
Romania,RO,2018-W09,2018-03-04,total,9.820800000000002,non_sentinel
Romania,RO,2018-W08,2018-02-25,0-4,7.427083333333334,non_sentinel
Romania,RO,2018-W08,2018-02-25,15-64,9.622916666666669,non_sentinel
Romania,RO,2018-W08,2018-02-25,5-14,42.302083333333336,non_sentinel
Romania,RO,2018-W08,2018-02-25,65+,4.972916666666667,non_sentinel
Romania,RO,2018-W08,2018-02-25,total,12.98125,non_sentinel
Romania,RO,2018-W07,2018-02-18,0-4,15.10072463768116,non_sentinel
Romania,RO,2018-W07,2018-02-18,15-64,20.57391304347826,non_sentinel
Romania,RO,2018-W07,2018-02-18,5-14,44.31304347826087,non_sentinel
Romania,RO,2018-W07,2018-02-18,65+,11.078260869565218,non_sentinel
Romania,RO,2018-W07,2018-02-18,total,21.8268115942029,non_sentinel
Romania,RO,2018-W06,2018-02-11,0-4,44.58461538461539,non_sentinel
Romania,RO,2018-W06,2018-02-11,15-64,17.446153846153848,non_sentinel
Romania,RO,2018-W06,2018-02-11,5-14,47.04,non_sentinel
Romania,RO,2018-W06,2018-02-11,65+,2.0030769230769234,non_sentinel
Romania,RO,2018-W06,2018-02-11,total,20.54769230769231,non_sentinel
Romania,RO,2018-W05,2018-02-04,0-4,11.2,non_sentinel
Romania,RO,2018-W05,2018-02-04,15-64,4.4363636363636365,non_sentinel
Romania,RO,2018-W05,2018-02-04,5-14,17.30909090909091,non_sentinel
Romania,RO,2018-W05,2018-02-04,65+,2.254545454545455,non_sentinel
Romania,RO,2018-W05,2018-02-04,total,6.109090909090909,non_sentinel
Romania,RO,2018-W04,2018-01-28,0-4,0.0,non_sentinel
Romania,RO,2018-W04,2018-01-28,15-64,2.302941176470588,non_sentinel
Romania,RO,2018-W04,2018-01-28,5-14,9.33970588235294,non_sentinel
Romania,RO,2018-W04,2018-01-28,65+,0.0,non_sentinel
Romania,RO,2018-W04,2018-01-28,total,2.6867647058823527,non_sentinel
Romania,RO,2018-W03,2018-01-21,0-4,7.061111111111111,non_sentinel
Romania,RO,2018-W03,2018-01-21,15-64,1.64,non_sentinel
Romania,RO,2018-W03,2018-01-21,5-14,3.325555555555556,non_sentinel
Romania,RO,2018-W03,2018-01-21,65+,0.6833333333333333,non_sentinel
Romania,RO,2018-W03,2018-01-21,total,2.05,non_sentinel
Romania,RO,2018-W02,2018-01-14,0-4,1.250943396226415,non_sentinel
Romania,RO,2018-W02,2018-01-14,15-64,1.6037735849056602,non_sentinel
Romania,RO,2018-W02,2018-01-14,5-14,0.0,non_sentinel
Romania,RO,2018-W02,2018-01-14,65+,0.0,non_sentinel
Romania,RO,2018-W02,2018-01-14,total,1.122641509433962,non_sentinel
Romania,RO,2018-W01,2018-01-07,0-4,0.0,non_sentinel
Romania,RO,2018-W01,2018-01-07,15-64,0.3763157894736842,non_sentinel
Romania,RO,2018-W01,2018-01-07,5-14,0.0,non_sentinel
Romania,RO,2018-W01,2018-01-07,65+,0.0,non_sentinel
Romania,RO,2018-W01,2018-01-07,total,0.2394736842105263,non_sentinel
Romania,RO,2017-W52,2017-12-31,0-4,0.0,non_sentinel
Romania,RO,2017-W52,2017-12-31,15-64,0.786206896551724,non_sentinel
Romania,RO,2017-W52,2017-12-31,5-14,0.786206896551724,non_sentinel
Romania,RO,2017-W52,2017-12-31,65+,0.0,non_sentinel
Romania,RO,2017-W52,2017-12-31,total,0.6206896551724138,non_sentinel
Romania,RO,2017-W51,2017-12-24,0-4,1.0909090909090908,non_sentinel
Romania,RO,2017-W51,2017-12-24,15-64,0.4909090909090909,non_sentinel
Romania,RO,2017-W51,2017-12-24,5-14,1.009090909090909,non_sentinel
Romania,RO,2017-W51,2017-12-24,65+,0.4363636363636363,non_sentinel
Romania,RO,2017-W51,2017-12-24,total,0.6,non_sentinel
Romania,RO,2017-W50,2017-12-17,0-4,2.275,non_sentinel
